Blake-Griffin,9,2013-04-03
Monta-Ellis,18,2013-04-03
Damian-Lillard,17,2013-04-03
Tim-Duncan,5,2013-04-03
Dirk-Nowitzki,13,2013-04-04
Vince-Carter,11,2013-04-04
Kevin-Durant,25,2013-04-04
Russell-Westbrook,27,2013-04-04
Tim-Duncan,24,2013-04-04
Kyrie-Irving,11,2013-04-05
Chris-Bosh,18,2013-04-05
Kevin-Durant,34,2013-04-05
Russell-Westbrook,24,2013-04-05
Kobe-Bryant,24,2013-04-05
Antawn-Jamison,13,2013-04-05
Carmelo-Anthony,41,2013-04-05
Monta-Ellis,11,2013-04-05
Stephen-Curry,18,2013-04-05
Damian-Lillard,11,2013-04-05
Dirk-Nowitzki,16,2013-04-05
Vince-Carter,7,2013-04-05
LeBron-James,27,2013-04-06
Ray-Allen,11,2013-04-06
Monta-Ellis,22,2013-04-06
Tim-Duncan,31,2013-04-06
Paul-Pierce,15,2013-04-07
Kevin-Garnett,12,2013-04-07
Kyrie-Irving,9,2013-04-07
Stephen-Curry,22,2013-04-07
Blake-Griffin,24,2013-04-07
Kobe-Bryant,25,2013-04-07
Antawn-Jamison,8,2013-04-07
Carmelo-Anthony,36,2013-04-07
Kevin-Durant,27,2013-04-07
Russell-Westbrook,37,2013-04-07
Dirk-Nowitzki,6,2013-04-07
Vince-Carter,14,2013-04-07
Damian-Lillard,15,2013-04-07
Stephen-Curry,24,2013-04-09
Kyrie-Irving,29,2013-04-09
Kobe-Bryant,30,2013-04-09
Antawn-Jamison,13,2013-04-09
LeBron-James,28,2013-04-09
Ray-Allen,11,2013-04-09
Monta-Ellis,8,2013-04-09
Carmelo-Anthony,36,2013-04-09
Kevin-Durant,21,2013-04-09
Russell-Westbrook,25,2013-04-09
Paul-Pierce,23,2013-04-10
Kevin-Garnett,11,2013-04-10
Kyrie-Irving,27,2013-04-10
Dirk-Nowitzki,21,2013-04-10
Vince-Carter,18,2013-04-10
Tim-Duncan,17,2013-04-10
Blake-Griffin,19,2013-04-10
Monta-Ellis,21,2013-04-10
Kobe-Bryant,47,2013-04-10
Antawn-Jamison,5,2013-04-10
Damian-Lillard,38,2013-04-10
Ray-Allen,23,2013-04-10
Carmelo-Anthony,36,2013-04-11
Kevin-Durant,31,2013-04-11
Russell-Westbrook,18,2013-04-11
Stephen-Curry,22,2013-04-11
Monta-Ellis,27,2013-04-12
Carmelo-Anthony,31,2013-04-12
Kyrie-Irving,31,2013-04-12
Dirk-Nowitzki,22,2013-04-12
Vince-Carter,22,2013-04-12
Kobe-Bryant,34,2013-04-12
Antawn-Jamison,0,2013-04-12
Stephen-Curry,47,2013-04-12
Dwyane-Wade,11,2013-04-12
LeBron-James,20,2013-04-12
Chris-Bosh,17,2013-04-12
Ray-Allen,17,2013-04-12
Blake-Griffin,20,2013-04-12
Russell-Westbrook,33,2013-04-12
Kevin-Durant,16,2013-04-12
Damian-Lillard,10,2013-04-12
Tim-Duncan,18,2013-04-12
Monta-Ellis,16,2013-04-13
Blake-Griffin,12,2013-04-13
Paul-Pierce,12,2013-04-13
Kevin-Garnett,14,2013-04-13
Damian-Lillard,30,2013-04-14
Antawn-Jamison,15,2013-04-14
Tim-Duncan,23,2013-04-14
Dwyane-Wade,22,2013-04-14
LeBron-James,24,2013-04-14
Chris-Bosh,12,2013-04-14
Ray-Allen,2,2013-04-14
Dirk-Nowitzki,19,2013-04-14
Vince-Carter,16,2013-04-14
Carmelo-Anthony,25,2013-04-14
Kyrie-Irving,4,2013-04-14
Ray-Allen,11,2013-04-15
Kyrie-Irving,16,2013-04-15
Dirk-Nowitzki,26,2013-04-15
Vince-Carter,22,2013-04-15
Stephen-Curry,35,2013-04-15
Monta-Ellis,38,2013-04-15
Kevin-Durant,29,2013-04-15
Russell-Westbrook,21,2013-04-15
Blake-Griffin,16,2013-04-16
Damian-Lillard,12,2013-04-16
Kyrie-Irving,24,2013-04-17
Dirk-Nowitzki,16,2013-04-17
Vince-Carter,9,2013-04-17
Antawn-Jamison,16,2013-04-17
Dwyane-Wade,21,2013-04-17
Ray-Allen,10,2013-04-17
Monta-Ellis,2,2013-04-17
Russell-Westbrook,4,2013-04-17
Stephen-Curry,15,2013-04-17
Damian-Lillard,21,2013-04-17
Blake-Griffin,7,2013-04-17
Tim-Duncan,17,2013-04-17
Paul-Pierce,11,2013-04-17
Ray-Allen,8,2008-10-28
Paul-Pierce,27,2008-10-28
Kevin-Garnett,11,2008-10-28
LeBron-James,22,2008-10-28
Derrick-Rose,11,2008-10-28
Michael-Redd,30,2008-10-28
Kobe-Bryant,23,2008-10-28
Brandon-Roy,14,2008-10-28
Yao-Ming,21,2008-10-29
Tracy-McGrady,16,2008-10-29
Kobe-Bryant,16,2008-10-29
Dwyane-Wade,26,2008-10-29
Michael-Redd,20,2008-10-29
Kevin-Durant,12,2008-10-29
Russell-Westbrook,13,2008-10-29
Chris-Bosh,27,2008-10-29
Amar'e-Stoudemire,22,2008-10-29
Shaquille-O'Neal,15,2008-10-29
Tim-Duncan,32,2008-10-29
Allen-Iverson,18,2008-10-29
Vince-Carter,21,2008-10-29
Antawn-Jamison,14,2008-10-29
LeBron-James,22,2008-10-30
Yao-Ming,30,2008-10-30
Tracy-McGrady,16,2008-10-30
Dirk-Nowitzki,36,2008-10-30
Amar'e-Stoudemire,21,2008-10-30
Shaquille-O'Neal,8,2008-10-30
Paul-Pierce,14,2008-10-31
Ray-Allen,14,2008-10-31
Kevin-Garnett,18,2008-10-31
Derrick-Rose,18,2008-10-31
Allen-Iverson,25,2008-10-31
Dwyane-Wade,20,2008-10-31
Brandon-Roy,26,2008-10-31
Tim-Duncan,27,2008-10-31
Chris-Bosh,31,2008-10-31
Dwyane-Wade,19,2008-11-01
Derrick-Rose,26,2008-11-01
Kobe-Bryant,33,2008-11-01
Carmelo-Anthony,13,2008-11-01
Allen-Iverson,13,2008-11-01
Antawn-Jamison,24,2008-11-01
Yao-Ming,16,2008-11-01
Tracy-McGrady,22,2008-11-01
Kevin-Durant,26,2008-11-01
Russell-Westbrook,6,2008-11-01
Paul-Pierce,15,2008-11-01
Kevin-Garnett,18,2008-11-01
Ray-Allen,10,2008-11-01
Chris-Bosh,20,2008-11-01
Michael-Redd,19,2008-11-01
Dirk-Nowitzki,21,2008-11-01
Vince-Carter,20,2008-11-01
LeBron-James,15,2008-11-01
Amar'e-Stoudemire,23,2008-11-01
Shaquille-O'Neal,16,2008-11-01
Brandon-Roy,20,2008-11-01
Michael-Redd,16,2008-11-02
Kevin-Durant,18,2008-11-02
Russell-Westbrook,14,2008-11-02
LeBron-James,29,2008-11-03
Dirk-Nowitzki,8,2008-11-03
Derrick-Rose,14,2008-11-03
Paul-Pierce,13,2008-11-04
Kevin-Garnett,14,2008-11-04
Ray-Allen,29,2008-11-04
Tracy-McGrady,26,2008-11-04
Yao-Ming,8,2008-11-04
Amar'e-Stoudemire,14,2008-11-04
Shaquille-O'Neal,18,2008-11-04
Vince-Carter,19,2008-11-04
Dirk-Nowitzki,30,2008-11-04
Tim-Duncan,19,2008-11-04
LeBron-James,41,2008-11-05
Derrick-Rose,20,2008-11-05
Carmelo-Anthony,28,2008-11-05
Amar'e-Stoudemire,49,2008-11-05
Shaquille-O'Neal,3,2008-11-05
Kobe-Bryant,27,2008-11-05
Dwyane-Wade,29,2008-11-05
Antawn-Jamison,19,2008-11-05
Tim-Duncan,30,2008-11-05
Paul-Pierce,20,2008-11-05
Ray-Allen,18,2008-11-05
Kevin-Garnett,17,2008-11-05
Kevin-Durant,17,2008-11-05
Russell-Westbrook,13,2008-11-05
Chris-Bosh,26,2008-11-05
Brandon-Roy,18,2008-11-05
Brandon-Roy,17,2008-11-06
Tracy-McGrady,30,2008-11-06
Yao-Ming,13,2008-11-06
Chris-Bosh,26,2008-11-07
Paul-Pierce,18,2008-11-07
Ray-Allen,9,2008-11-07
Kevin-Garnett,16,2008-11-07
Derrick-Rose,18,2008-11-07
Amar'e-Stoudemire,26,2008-11-07
LeBron-James,27,2008-11-07
Carmelo-Anthony,28,2008-11-07
Dirk-Nowitzki,23,2008-11-07
Yao-Ming,16,2008-11-07
Tracy-McGrady,2,2008-11-07
Vince-Carter,18,2008-11-07
Allen-Iverson,24,2008-11-07
Dwyane-Wade,33,2008-11-07
Tim-Duncan,22,2008-11-07
Kevin-Durant,24,2008-11-07
Russell-Westbrook,6,2008-11-07
Antawn-Jamison,24,2008-11-07
LeBron-James,41,2008-11-08
Derrick-Rose,17,2008-11-08
Vince-Carter,31,2008-11-08
Amar'e-Stoudemire,24,2008-11-08
Shaquille-O'Neal,29,2008-11-08
Dwyane-Wade,30,2008-11-08
Antawn-Jamison,7,2008-11-08
Brandon-Roy,24,2008-11-08
Chris-Bosh,30,2008-11-09
Carmelo-Anthony,24,2008-11-09
Ray-Allen,17,2008-11-09
Kevin-Garnett,8,2008-11-09
Paul-Pierce,7,2008-11-09
Allen-Iverson,10,2008-11-09
Dirk-Nowitzki,33,2008-11-09
Kobe-Bryant,23,2008-11-09
Tracy-McGrady,3,2008-11-09
Yao-Ming,12,2008-11-09
Kevin-Durant,20,2008-11-09
Russell-Westbrook,15,2008-11-09
Paul-Pierce,36,2008-11-10
Ray-Allen,19,2008-11-10
Kevin-Garnett,21,2008-11-10
Chris-Bosh,9,2008-11-10
Kevin-Durant,37,2008-11-10
Russell-Westbrook,6,2008-11-10
Dwyane-Wade,33,2008-11-10
Vince-Carter,22,2008-11-10
Brandon-Roy,27,2008-11-10
Amar'e-Stoudemire,18,2008-11-10
Shaquille-O'Neal,9,2008-11-10
Carmelo-Anthony,25,2008-11-11
Derrick-Rose,26,2008-11-11
LeBron-James,41,2008-11-11
Kobe-Bryant,27,2008-11-11
Dirk-Nowitzki,14,2008-11-11
Allen-Iverson,30,2008-11-11
Tim-Duncan,23,2008-11-11
Paul-Pierce,34,2008-11-12
Ray-Allen,17,2008-11-12
Kevin-Garnett,25,2008-11-12
Brandon-Roy,22,2008-11-12
Dwyane-Wade,36,2008-11-12
Tim-Duncan,24,2008-11-12
Vince-Carter,28,2008-11-12
Kobe-Bryant,20,2008-11-12
Russell-Westbrook,13,2008-11-12
Tracy-McGrady,27,2008-11-12
Yao-Ming,17,2008-11-12
Amar'e-Stoudemire,11,2008-11-12
Shaquille-O'Neal,18,2008-11-12
Chris-Bosh,30,2008-11-12
Antawn-Jamison,21,2008-11-12
Derrick-Rose,16,2008-11-13
Dirk-Nowitzki,12,2008-11-13
LeBron-James,22,2008-11-13
Carmelo-Anthony,18,2008-11-13
Allen-Iverson,23,2008-11-13
Carmelo-Anthony,18,2008-11-14
Ray-Allen,26,2008-11-14
Paul-Pierce,19,2008-11-14
Kevin-Garnett,16,2008-11-14
Dirk-Nowitzki,24,2008-11-14
Allen-Iverson,25,2008-11-14
Kobe-Bryant,29,2008-11-14
Dwyane-Wade,24,2008-11-14
Antawn-Jamison,15,2008-11-14
Vince-Carter,26,2008-11-14
Brandon-Roy,21,2008-11-14
Kevin-Durant,23,2008-11-14
Russell-Westbrook,19,2008-11-14
Shaquille-O'Neal,29,2008-11-14
Amar'e-Stoudemire,12,2008-11-14
Tim-Duncan,22,2008-11-14
Yao-Ming,13,2008-11-14
Tracy-McGrady,7,2008-11-14
Vince-Carter,29,2008-11-15
Derrick-Rose,23,2008-11-15
LeBron-James,38,2008-11-15
Tracy-McGrady,18,2008-11-15
Yao-Ming,21,2008-11-15
Paul-Pierce,28,2008-11-15
Ray-Allen,27,2008-11-15
Kevin-Garnett,15,2008-11-15
Brandon-Roy,24,2008-11-15
Kevin-Durant,13,2008-11-15
Russell-Westbrook,13,2008-11-15
Carmelo-Anthony,14,2008-11-16
Dirk-Nowitzki,39,2008-11-16
Amar'e-Stoudemire,29,2008-11-16
Shaquille-O'Neal,12,2008-11-16
Allen-Iverson,9,2008-11-16
Tim-Duncan,20,2008-11-16
Chris-Bosh,27,2008-11-16
Dwyane-Wade,29,2008-11-16
Tim-Duncan,20,2008-11-17
Yao-Ming,19,2008-11-17
Tracy-McGrady,8,2008-11-17
Kevin-Durant,29,2008-11-17
Russell-Westbrook,14,2008-11-17
Amar'e-Stoudemire,30,2008-11-17
Shaquille-O'Neal,9,2008-11-17
Ray-Allen,15,2008-11-18
Paul-Pierce,22,2008-11-18
Dirk-Nowitzki,32,2008-11-18
Carmelo-Anthony,17,2008-11-18
Brandon-Roy,22,2008-11-18
Kobe-Bryant,21,2008-11-18
Derrick-Rose,25,2008-11-18
LeBron-James,31,2008-11-18
Vince-Carter,12,2008-11-18
Chris-Bosh,40,2008-11-18
Dwyane-Wade,19,2008-11-18
Antawn-Jamison,25,2008-11-18
Antawn-Jamison,18,2008-11-19
Allen-Iverson,23,2008-11-19
LeBron-James,25,2008-11-19
Dirk-Nowitzki,24,2008-11-19
Tracy-McGrady,16,2008-11-19
Chris-Bosh,15,2008-11-19
Dwyane-Wade,40,2008-11-19
Kevin-Durant,18,2008-11-19
Russell-Westbrook,10,2008-11-19
Brandon-Roy,20,2008-11-19
Derrick-Rose,6,2008-11-19
Carmelo-Anthony,21,2008-11-19
Tim-Duncan,12,2008-11-19
Paul-Pierce,9,2008-11-20
Kevin-Garnett,15,2008-11-20
Ray-Allen,12,2008-11-20
Allen-Iverson,16,2008-11-20
Kobe-Bryant,24,2008-11-20
Amar'e-Stoudemire,21,2008-11-20
Shaquille-O'Neal,15,2008-11-20
Dirk-Nowitzki,25,2008-11-21
Derrick-Rose,25,2008-11-21
Kobe-Bryant,29,2008-11-21
Carmelo-Anthony,10,2008-11-21
Paul-Pierce,12,2008-11-21
Ray-Allen,11,2008-11-21
Kevin-Garnett,17,2008-11-21
Kevin-Durant,17,2008-11-21
Russell-Westbrook,15,2008-11-21
Brandon-Roy,16,2008-11-21
Tim-Duncan,18,2008-11-21
Vince-Carter,39,2008-11-21
Chris-Bosh,42,2008-11-21
Yao-Ming,18,2008-11-21
Tracy-McGrady,20,2008-11-21
Antawn-Jamison,27,2008-11-21
LeBron-James,24,2008-11-22
Dwyane-Wade,38,2008-11-22
Vince-Carter,26,2008-11-22
Kevin-Durant,30,2008-11-22
Russell-Westbrook,9,2008-11-22
Antawn-Jamison,29,2008-11-22
Yao-Ming,22,2008-11-22
Tracy-McGrady,17,2008-11-22
Amar'e-Stoudemire,17,2008-11-22
Shaquille-O'Neal,19,2008-11-22
Brandon-Roy,26,2008-11-22
Carmelo-Anthony,21,2008-11-23
Derrick-Rose,15,2008-11-23
Allen-Iverson,9,2008-11-23
Kobe-Bryant,24,2008-11-23
Ray-Allen,21,2008-11-23
Kevin-Garnett,15,2008-11-23
Paul-Pierce,11,2008-11-23
Chris-Bosh,24,2008-11-23
Tim-Duncan,14,2008-11-24
Yao-Ming,28,2008-11-24
Tracy-McGrady,6,2008-11-24
Dwyane-Wade,23,2008-11-24
Brandon-Roy,28,2008-11-24
Derrick-Rose,25,2008-11-24
Dirk-Nowitzki,24,2008-11-25
Kobe-Bryant,12,2008-11-25
Vince-Carter,14,2008-11-25
LeBron-James,26,2008-11-25
Amar'e-Stoudemire,22,2008-11-25
Kevin-Durant,29,2008-11-25
Russell-Westbrook,15,2008-11-25
Antawn-Jamison,25,2008-11-25
Paul-Pierce,21,2008-11-26
Ray-Allen,25,2008-11-26
Kevin-Garnett,21,2008-11-26
LeBron-James,14,2008-11-26
Kevin-Durant,13,2008-11-26
Russell-Westbrook,13,2008-11-26
Allen-Iverson,16,2008-11-26
Yao-Ming,19,2008-11-26
Carmelo-Anthony,30,2008-11-26
Amar'e-Stoudemire,16,2008-11-26
Shaquille-O'Neal,18,2008-11-26
Brandon-Roy,8,2008-11-26
Dwyane-Wade,12,2008-11-26
Vince-Carter,25,2008-11-26
Tim-Duncan,21,2008-11-26
Derrick-Rose,10,2008-11-26
Chris-Bosh,39,2008-11-26
Carmelo-Anthony,24,2008-11-27
Antawn-Jamison,17,2008-11-27
Ray-Allen,23,2008-11-28
Kevin-Garnett,16,2008-11-28
Paul-Pierce,6,2008-11-28
LeBron-James,23,2008-11-28
Allen-Iverson,17,2008-11-28
Kobe-Bryant,35,2008-11-28
Dirk-Nowitzki,19,2008-11-28
Kevin-Durant,22,2008-11-28
Russell-Westbrook,15,2008-11-28
Dwyane-Wade,43,2008-11-28
Amar'e-Stoudemire,14,2008-11-28
Shaquille-O'Neal,12,2008-11-28
Brandon-Roy,25,2008-11-28
Tim-Duncan,11,2008-11-28
Chris-Bosh,30,2008-11-28
Paul-Pierce,19,2008-11-29
Ray-Allen,15,2008-11-29
Kevin-Garnett,10,2008-11-29
Yao-Ming,12,2008-11-29
Tim-Duncan,17,2008-11-29
Dwyane-Wade,26,2008-11-29
Kevin-Durant,30,2008-11-29
Russell-Westbrook,12,2008-11-29
LeBron-James,32,2008-11-29
Michael-Redd,20,2008-11-29
Carmelo-Anthony,25,2008-11-29
Dirk-Nowitzki,19,2008-11-29
Vince-Carter,22,2008-11-29
Antawn-Jamison,26,2008-11-29
Carmelo-Anthony,2,2008-11-30
Yao-Ming,18,2008-11-30
Brandon-Roy,19,2008-11-30
Allen-Iverson,9,2008-11-30
Kobe-Bryant,23,2008-11-30
Chris-Bosh,12,2008-11-30
Derrick-Rose,18,2008-11-30
Vince-Carter,28,2008-11-30
Amar'e-Stoudemire,25,2008-11-30
Shaquille-O'Neal,9,2008-11-30
Ray-Allen,21,2008-12-01
Kevin-Garnett,15,2008-12-01
Paul-Pierce,24,2008-12-01
Dwyane-Wade,37,2008-12-01
Derrick-Rose,24,2008-12-02
Dirk-Nowitzki,29,2008-12-02
Carmelo-Anthony,23,2008-12-02
Chris-Bosh,24,2008-12-02
Kobe-Bryant,28,2008-12-02
Antawn-Jamison,22,2008-12-02
Vince-Carter,16,2008-12-02
Brandon-Roy,23,2008-12-02
Allen-Iverson,19,2008-12-02
Tim-Duncan,23,2008-12-02
Paul-Pierce,16,2008-12-03
Ray-Allen,31,2008-12-03
Kevin-Garnett,26,2008-12-03
Kevin-Durant,24,2008-12-03
Russell-Westbrook,10,2008-12-03
LeBron-James,21,2008-12-03
Yao-Ming,24,2008-12-03
Michael-Redd,13,2008-12-03
Derrick-Rose,18,2008-12-03
Amar'e-Stoudemire,26,2008-12-03
Kobe-Bryant,32,2008-12-03
Dwyane-Wade,23,2008-12-03
Brandon-Roy,22,2008-12-03
Antawn-Jamison,22,2008-12-03
Dirk-Nowitzki,39,2008-12-04
Amar'e-Stoudemire,28,2008-12-04
Shaquille-O'Neal,4,2008-12-04
Tim-Duncan,21,2008-12-04
Carmelo-Anthony,16,2008-12-04
Paul-Pierce,13,2008-12-05
Ray-Allen,19,2008-12-05
Kevin-Garnett,14,2008-12-05
Brandon-Roy,12,2008-12-05
LeBron-James,11,2008-12-05
Allen-Iverson,17,2008-12-05
Yao-Ming,33,2008-12-05
Michael-Redd,25,2008-12-05
Vince-Carter,18,2008-12-05
Kevin-Durant,16,2008-12-05
Russell-Westbrook,19,2008-12-05
Chris-Bosh,18,2008-12-05
Kobe-Bryant,23,2008-12-05
Antawn-Jamison,15,2008-12-05
LeBron-James,25,2008-12-06
Derrick-Rose,15,2008-12-06
Antawn-Jamison,23,2008-12-06
Dirk-Nowitzki,24,2008-12-06
Dwyane-Wade,38,2008-12-06
Kevin-Durant,18,2008-12-06
Russell-Westbrook,30,2008-12-06
Vince-Carter,14,2008-12-06
Amar'e-Stoudemire,22,2008-12-06
Shaquille-O'Neal,15,2008-12-06
Carmelo-Anthony,16,2008-12-06
Tim-Duncan,20,2008-12-06
Paul-Pierce,17,2008-12-07
Kevin-Garnett,17,2008-12-07
Ray-Allen,35,2008-12-07
Kobe-Bryant,20,2008-12-07
Michael-Redd,2,2008-12-07
Allen-Iverson,17,2008-12-07
Brandon-Roy,15,2008-12-07
Chris-Bosh,19,2008-12-07
Yao-Ming,14,2008-12-08
Dwyane-Wade,41,2008-12-08
Kevin-Durant,41,2008-12-08
Russell-Westbrook,6,2008-12-08
Derrick-Rose,15,2008-12-09
LeBron-James,31,2008-12-09
Chris-Bosh,9,2008-12-09
Tim-Duncan,32,2008-12-09
Dirk-Nowitzki,35,2008-12-09
Yao-Ming,24,2008-12-09
Amar'e-Stoudemire,22,2008-12-09
Shaquille-O'Neal,35,2008-12-09
Michael-Redd,23,2008-12-09
Brandon-Roy,30,2008-12-09
Kobe-Bryant,28,2008-12-09
Antawn-Jamison,10,2008-12-09
Allen-Iverson,13,2008-12-09
Carmelo-Anthony,45,2008-12-10
Michael-Redd,27,2008-12-10
Kobe-Bryant,18,2008-12-10
Amar'e-Stoudemire,21,2008-12-10
Vince-Carter,18,2008-12-10
Kevin-Durant,28,2008-12-10
Russell-Westbrook,15,2008-12-10
LeBron-James,29,2008-12-10
Tim-Duncan,19,2008-12-10
Chris-Bosh,21,2008-12-10
Dirk-Nowitzki,23,2008-12-11
Brandon-Roy,33,2008-12-11
Paul-Pierce,22,2008-12-11
Ray-Allen,22,2008-12-11
Kevin-Garnett,11,2008-12-11
Antawn-Jamison,17,2008-12-11
Paul-Pierce,28,2008-12-12
Ray-Allen,9,2008-12-12
Kevin-Garnett,19,2008-12-12
LeBron-James,28,2008-12-12
Allen-Iverson,17,2008-12-12
Tracy-McGrady,24,2008-12-12
Yao-Ming,19,2008-12-12
Kobe-Bryant,32,2008-12-12
Derrick-Rose,12,2008-12-12
Dwyane-Wade,21,2008-12-12
Tim-Duncan,17,2008-12-12
Chris-Bosh,18,2008-12-12
Vince-Carter,3,2008-12-12
Amar'e-Stoudemire,21,2008-12-12
Brandon-Roy,38,2008-12-12
LeBron-James,33,2008-12-13
Allen-Iverson,20,2008-12-13
Derrick-Rose,22,2008-12-13
Vince-Carter,39,2008-12-13
Dirk-Nowitzki,46,2008-12-13
Kevin-Durant,22,2008-12-13
Russell-Westbrook,19,2008-12-13
Carmelo-Anthony,27,2008-12-13
Yao-Ming,24,2008-12-13
Tracy-McGrady,19,2008-12-13
Michael-Redd,27,2008-12-13
Antawn-Jamison,17,2008-12-13
Kobe-Bryant,26,2008-12-14
Dwyane-Wade,17,2008-12-14
Tim-Duncan,20,2008-12-14
Kevin-Durant,28,2008-12-14
Russell-Westbrook,2,2008-12-14
Chris-Bosh,25,2008-12-14
Paul-Pierce,15,2008-12-15
Kevin-Garnett,19,2008-12-15
Ray-Allen,12,2008-12-15
Carmelo-Anthony,23,2008-12-15
Dirk-Nowitzki,27,2008-12-15
Michael-Redd,21,2008-12-15
Dwyane-Wade,15,2008-12-15
Amar'e-Stoudemire,21,2008-12-15
Shaquille-O'Neal,23,2008-12-15
Vince-Carter,20,2008-12-15
Chris-Bosh,17,2008-12-15
Antawn-Jamison,26,2008-12-15
Derrick-Rose,6,2008-12-16
Yao-Ming,32,2008-12-16
Tracy-McGrady,20,2008-12-16
Carmelo-Anthony,22,2008-12-16
Kobe-Bryant,28,2008-12-16
Kevin-Durant,25,2008-12-16
Russell-Westbrook,11,2008-12-16
Brandon-Roy,29,2008-12-16
Ray-Allen,16,2008-12-17
Paul-Pierce,18,2008-12-17
Kevin-Garnett,18,2008-12-17
Derrick-Rose,16,2008-12-17
Allen-Iverson,28,2008-12-17
Antawn-Jamison,14,2008-12-17
LeBron-James,32,2008-12-17
Vince-Carter,32,2008-12-17
Tim-Duncan,16,2008-12-17
Michael-Redd,6,2008-12-17
Dirk-Nowitzki,27,2008-12-17
Chris-Bosh,12,2008-12-17
Tim-Duncan,19,2008-12-18
Brandon-Roy,52,2008-12-18
Amar'e-Stoudemire,23,2008-12-18
Shaquille-O'Neal,19,2008-12-18
Ray-Allen,27,2008-12-19
Paul-Pierce,16,2008-12-19
Kevin-Garnett,17,2008-12-19
Derrick-Rose,14,2008-12-19
LeBron-James,33,2008-12-19
Carmelo-Anthony,13,2008-12-19
Allen-Iverson,38,2008-12-19
Tracy-McGrady,18,2008-12-19
Yao-Ming,30,2008-12-19
Dwyane-Wade,35,2008-12-19
Kobe-Bryant,28,2008-12-19
Vince-Carter,34,2008-12-19
Dirk-Nowitzki,24,2008-12-19
Michael-Redd,21,2008-12-19
Kevin-Durant,26,2008-12-19
Russell-Westbrook,19,2008-12-19
Chris-Bosh,22,2008-12-19
Antawn-Jamison,23,2008-12-19
Derrick-Rose,24,2008-12-20
Michael-Redd,14,2008-12-20
Yao-Ming,18,2008-12-20
Tracy-McGrady,23,2008-12-20
Dwyane-Wade,43,2008-12-20
Vince-Carter,21,2008-12-20
Kobe-Bryant,41,2008-12-20
Amar'e-Stoudemire,27,2008-12-20
Shaquille-O'Neal,19,2008-12-20
Carmelo-Anthony,10,2008-12-20
Tim-Duncan,19,2008-12-20
Chris-Bosh,17,2008-12-20
Allen-Iverson,10,2008-12-21
Ray-Allen,18,2008-12-21
Kevin-Garnett,12,2008-12-21
Paul-Pierce,17,2008-12-21
LeBron-James,31,2008-12-21
Kevin-Durant,26,2008-12-21
Russell-Westbrook,24,2008-12-21
Dirk-Nowitzki,23,2008-12-21
Antawn-Jamison,22,2008-12-21
Brandon-Roy,8,2008-12-22
Chris-Bosh,31,2008-12-22
Kobe-Bryant,36,2008-12-22
Yao-Ming,24,2008-12-22
Tracy-McGrady,12,2008-12-22
Vince-Carter,10,2008-12-22
Tim-Duncan,10,2008-12-22
Kevin-Durant,28,2008-12-23
Russell-Westbrook,11,2008-12-23
Ray-Allen,16,2008-12-23
Paul-Pierce,10,2008-12-23
Kevin-Garnett,18,2008-12-23
Antawn-Jamison,14,2008-12-23
LeBron-James,27,2008-12-23
Tracy-McGrady,4,2008-12-23
Yao-Ming,19,2008-12-23
Dirk-Nowitzki,21,2008-12-23
Allen-Iverson,5,2008-12-23
Derrick-Rose,10,2008-12-23
Vince-Carter,38,2008-12-23
Dwyane-Wade,32,2008-12-23
Michael-Redd,27,2008-12-23
Kobe-Bryant,26,2008-12-23
Brandon-Roy,19,2008-12-23
Tim-Duncan,19,2008-12-23
LeBron-James,18,2008-12-25
Antawn-Jamison,28,2008-12-25
Kobe-Bryant,27,2008-12-25
Ray-Allen,14,2008-12-25
Paul-Pierce,20,2008-12-25
Kevin-Garnett,22,2008-12-25
Tim-Duncan,25,2008-12-25
Amar'e-Stoudemire,25,2008-12-25
Shaquille-O'Neal,23,2008-12-25
Dirk-Nowitzki,30,2008-12-25
Brandon-Roy,22,2008-12-25
Allen-Iverson,22,2008-12-26
Kevin-Durant,26,2008-12-26
Russell-Westbrook,14,2008-12-26
Paul-Pierce,21,2008-12-26
Kevin-Garnett,14,2008-12-26
Ray-Allen,7,2008-12-26
Dwyane-Wade,28,2008-12-26
Derrick-Rose,10,2008-12-26
Vince-Carter,19,2008-12-26
Yao-Ming,19,2008-12-26
Tracy-McGrady,11,2008-12-26
Chris-Bosh,13,2008-12-26
Dirk-Nowitzki,17,2008-12-26
Derrick-Rose,27,2008-12-27
Vince-Carter,28,2008-12-27
Yao-Ming,26,2008-12-27
Allen-Iverson,18,2008-12-27
Michael-Redd,4,2008-12-27
Brandon-Roy,32,2008-12-27
Chris-Bosh,29,2008-12-27
Tim-Duncan,29,2008-12-27
Antawn-Jamison,29,2008-12-27
Kevin-Durant,25,2008-12-27
Russell-Westbrook,10,2008-12-27
LeBron-James,33,2008-12-28
Dwyane-Wade,29,2008-12-28
Kobe-Bryant,31,2008-12-28
Carmelo-Anthony,32,2008-12-28
Ray-Allen,19,2008-12-28
Paul-Pierce,13,2008-12-28
Kevin-Garnett,21,2008-12-28
Carmelo-Anthony,16,2008-12-29
Allen-Iverson,15,2008-12-29
Chris-Bosh,30,2008-12-29
Antawn-Jamison,30,2008-12-29
Tracy-McGrady,15,2008-12-29
Yao-Ming,12,2008-12-29
Derrick-Rose,21,2008-12-29
Vince-Carter,31,2008-12-29
Shaquille-O'Neal,28,2008-12-29
Amar'e-Stoudemire,14,2008-12-29
